idx,label,group,z1,z2,flag_near_env,flag_outlier,remove,dist_to_env_centroid,R_env
1075,1,elevator_20250822_151848_123,39.397625,-7.6277742,False,False,False,71.500656,25.05251
1076,1,elevator_20250822_151849_128,35.41299,-2.698262,False,False,False,71.844246,25.05251
1077,1,elevator_20250822_151850_123,36.33125,12.105846,False,False,False,83.47912,25.05251
1078,1,elevator_20250822_151851_140,33.479855,-9.441152,False,False,False,65.82444,25.05251
1079,1,elevator_20250822_151852_131,37.17244,-6.330982,False,False,False,70.65082,25.05251
1080,1,elevator_20250822_151853_123,38.13807,9.143172,False,False,False,82.35584,25.05251
1081,1,elevator_20250822_151854_123,31.62574,-0.73097354,False,False,False,70.64459,25.05251
1082,1,elevator_20250822_151855_121,35.25641,-8.050509,False,False,False,68.07641,25.05251
1083,1,elevator_20250822_151856_129,36.34152,11.035113,False,False,False,82.65155,25.05251
1084,1,elevator_20250822_151857_140,32.802914,-8.663844,False,False,False,65.84207,25.05251
1085,1,elevator_20250822_151858_147,37.164967,-6.4669924,False,False,False,70.55519,25.05251
1086,1,elevator_20250822_151859_139,38.09064,9.134493,False,False,False,82.318245,25.05251
1087,1,elevator_20250822_151900_140,31.111485,0.2162775,False,False,False,71.00955,25.05251
1088,1,elevator_20250822_151901_140,35.68772,-8.880619,False,False,False,67.85599,25.05251
1089,1,elevator_20250822_151902_130,36.260876,6.7475758,False,False,False,79.31612,25.05251
1090,1,elevator_20250822_151903_139,29.231434,3.3550968,False,False,False,72.210846,25.05251
1091,1,elevator_20250822_151904_123,37.136765,-7.5500526,False,False,False,69.82225,25.05251
1092,1,elevator_20250822_151905_139,38.216026,6.090663,False,False,False,80.12511,25.05251
1093,1,elevator_20250822_151906_124,30.822775,3.1362953,False,False,False,73.04415,25.05251
1094,1,elevator_20250822_151907_123,36.082546,-9.192257,False,False,False,67.95389,25.05251
1095,1,elevator_20250822_151908_131,36.579777,6.280923,False,False,False,79.17486,25.05251
1096,1,elevator_20250822_151909_123,29.967024,3.688481,False,False,False,72.93082,25.05251
1097,1,elevator_20250822_151910_146,37.208485,-8.351939,False,False,False,69.35619,25.05251
1098,1,elevator_20250822_151911_150,37.652435,6.063331,False,False,False,79.72627,25.05251
1099,1,elevator_20250822_151912_157,30.828197,2.5668032,False,False,False,72.609856,25.05251
1100,1,elevator_20250822_151913_170,37.695175,-8.841316,False,False,False,69.41531,25.05251
1101,1,elevator_20250822_151914_163,36.629337,4.935512,False,False,False,78.203545,25.05251
1102,1,elevator_20250822_151915_176,30.079033,4.047505,False,False,False,73.280876,25.05251
1103,1,elevator_20250822_151916_164,36.20322,-10.321679,False,False,False,67.32224,25.05251
1104,1,elevator_20250822_151917_149,37.592518,4.505804,False,False,False,78.53609,25.05251
1105,1,elevator_20250822_151918_161,31.26017,4.9596796,False,False,False,74.73219,25.05251
1106,1,elevator_20250822_151919_154,37.38163,-9.996995,False,False,False,68.44,25.05251
1107,1,elevator_20250822_151920_155,35.951683,5.331083,False,False,False,78.0471,25.05251
1108,1,elevator_20250822_151921_153,31.15845,4.4769645,False,False,False,74.29332,25.05251
1109,1,elevator_20250822_151922_144,36.41016,-11.478553,False,False,False,66.754196,25.05251
1110,1,elevator_20250822_151923_143,37.34911,3.8665154,False,False,False,77.90201,25.05251
1111,1,elevator_20250822_151924_146,34.873898,7.3380017,False,False,False,78.86528,25.05251
1112,1,elevator_20250822_151925_154,38.10129,-10.280469,False,False,False,68.8234,25.05251
1113,1,elevator_20250822_151926_147,35.195786,3.848047,False,False,False,76.43658,25.05251
1114,1,elevator_20250822_151927_169,31.772028,6.267468,False,False,False,76.071945,25.05251
1115,1,elevator_20250822_151928_151,36.28106,-10.823504,False,False,False,67.064644,25.05251
1116,1,elevator_20250822_151929_173,37.04651,3.0162787,False,False,False,77.074486,25.05251
1117,1,elevator_20250822_151930_162,34.539402,9.344735,False,False,False,80.20403,25.05251
1118,1,elevator_20250822_151931_169,37.843937,-9.743666,False,False,False,68.958664,25.05251
1119,1,elevator_20250822_151932_163,35.021507,2.519278,False,False,False,75.333694,25.05251
1120,1,elevator_20250822_151933_146,33.12013,7.980718,False,False,False,78.25192,25.05251
1121,1,elevator_20250822_151934_161,35.44114,-10.432817,False,False,False,66.66459,25.05251
1122,1,elevator_20250822_151935_146,36.394222,0.88385314,False,False,False,75.08069,25.05251
1123,1,elevator_20250822_151936_155,35.574257,8.766274,False,False,False,80.41089,25.05251
1124,1,elevator_20250822_151937_154,38.607967,-10.893731,False,False,False,68.842674,25.05251
1125,1,elevator_20250822_151938_146,35.949814,-1.6685264,False,False,False,72.95028,25.05251
1126,1,elevator_20250822_151939_162,34.628254,9.609206,False,False,False,80.46582,25.05251
1127,1,elevator_20250822_151940_145,34.799446,-11.09089,False,False,False,65.750374,25.05251
1128,1,elevator_20250822_151941_155,35.77353,0.2601815,False,False,False,74.20089,25.05251
1129,1,elevator_20250822_151942_161,36.448135,9.439618,False,False,False,81.4874,25.05251
1130,1,elevator_20250822_151943_173,38.96964,-8.615291,False,False,False,70.54378,25.05251
1131,1,elevator_20250822_151944_163,35.61199,-2.3198607,False,False,False,72.25172,25.05251
1132,1,elevator_20250822_151945_161,35.45684,9.380515,False,False,False,80.81019,25.05251
1133,1,elevator_20250822_151946_155,34.249123,-12.047843,False,False,False,64.71652,25.05251
1134,1,elevator_20250822_151947_155,34.790165,-0.8863585,False,False,False,72.69307,25.05251
1135,1,elevator_20250822_151948_165,37.23175,10.118822,False,False,False,82.51109,25.05251
1136,2,gripper_20250730_145024_905,17.215376,33.941864,False,False,False,93.105255,25.05251
1137,2,gripper_20250730_145025_897,20.194265,30.935669,False,False,False,91.42989,25.05251
1138,2,gripper_20250730_145026_907,45.92272,27.576773,False,False,False,101.57661,25.05251
1139,2,gripper_20250730_145027_893,22.638428,35.508587,False,False,False,96.596565,25.05251
1140,2,gripper_20250730_145028_898,25.031158,34.559345,False,False,False,96.71079,25.05251
1141,2,gripper_20250730_145029_892,48.778572,26.804829,False,False,False,102.733864,25.05251
1142,2,gripper_20250730_145030_887,17.051357,33.72378,False,False,False,92.843254,25.05251
1143,2,gripper_20250730_145031_888,20.92324,31.124704,False,False,False,91.892265,25.05251
1144,2,gripper_20250730_145032_888,45.466103,27.69004,False,False,False,101.39025,25.05251
1145,2,gripper_20250730_145033_893,22.985697,35.942467,False,False,False,97.132835,25.05251
1146,2,gripper_20250730_145034_883,25.317175,34.025234,False,False,False,96.34835,25.05251
1147,2,gripper_20250730_145035_882,48.372463,27.764736,False,False,False,103.22972,25.05251
1148,2,gripper_20250730_145036_882,17.200869,34.72594,False,False,False,93.83383,25.05251
1149,2,gripper_20250730_145037_879,19.502201,31.542532,False,False,False,91.719925,25.05251
1150,2,gripper_20250730_145038_903,45.658234,26.644102,False,False,False,100.67559,25.05251
1151,2,gripper_20250730_145039_893,23.460608,36.20017,False,False,False,97.559135,25.05251
1152,2,gripper_20250730_145040_901,24.210085,33.8345,False,False,False,95.70829,25.05251
1153,2,gripper_20250730_145041_896,49.47359,27.258291,False,False,False,103.52358,25.05251
1154,2,gripper_20250730_145042_904,17.676855,34.550255,False,False,False,93.83788,25.05251
1155,2,gripper_20250730_145043_896,20.01541,30.686148,False,False,False,91.130165,25.05251
1156,2,gripper_20250730_145044_885,44.832302,27.343937,False,False,False,100.7321,25.05251
1157,2,gripper_20250730_145045_893,24.0089,36.311783,False,False,False,97.88281,25.05251
1158,2,gripper_20250730_145046_886,25.263256,34.162937,False,False,False,96.44999,25.05251
1159,2,gripper_20250730_145047_894,48.305046,27.721869,False,False,False,103.15425,25.05251
1160,2,gripper_20250730_145048_886,17.160578,35.08125,False,False,False,94.1525,25.05251
1161,2,gripper_20250730_145049_874,19.7771,31.249704,False,False,False,91.55601,25.05251
1162,2,gripper_20250730_145050_885,45.63167,27.917713,False,False,False,101.67171,25.05251
1163,2,gripper_20250730_145051_877,22.34292,35.432518,False,False,False,96.4096,25.05251
1164,2,gripper_20250730_145052_886,25.177624,33.378345,False,False,False,95.70381,25.05251
1165,2,gripper_20250730_145053_908,48.32837,27.8196,False,False,False,103.245346,25.05251
1166,2,gripper_20250730_145054_901,17.04801,35.167015,False,False,False,94.19359,25.05251
1167,2,gripper_20250730_145055_894,20.125202,30.197191,False,False,False,90.72402,25.05251
1168,2,gripper_20250730_145056_901,46.04927,28.09896,False,False,False,102.06857,25.05251
1169,2,gripper_20250730_145057_896,23.387497,37.008415,False,False,False,98.2706,25.05251
1170,2,gripper_20250730_145058_901,25.160265,32.932556,False,False,False,95.293594,25.05251
1171,2,gripper_20250730_145059_893,47.622616,29.030134,False,False,False,103.76461,25.05251
1172,2,gripper_20250730_145100_881,18.094639,34.303356,False,False,False,93.75726,25.05251
1173,2,gripper_20250730_145101_891,19.499245,30.796494,False,False,False,91.030525,25.05251
1174,2,gripper_20250730_145102_884,46.177032,27.052992,False,False,False,101.31619,25.05251
1175,2,gripper_20250730_145103_892,22.466425,35.842525,False,False,False,96.83506,25.05251
1176,2,gripper_20250730_145104_883,25.368355,33.064182,False,False,False,95.50191,25.05251
1177,2,gripper_20250730_145105_874,48.00624,27.991674,False,False,False,103.18094,25.05251
1178,2,gripper_20250730_145106_885,17.157757,35.326813,False,False,False,94.38162,25.05251
1179,2,gripper_20250730_145107_878,20.347555,30.199228,False,False,False,90.81406,25.05251
1180,2,gripper_20250730_145108_898,46.206814,27.966646,False,False,False,102.058876,25.05251
1181,2,gripper_20250730_145109_891,22.615665,36.71336,False,False,False,97.69431,25.05251
1182,2,gripper_20250730_145110_898,25.10151,32.499157,False,False,False,94.877045,25.05251
1183,2,gripper_20250730_145111_892,47.623837,26.953386,False,False,False,102.12889,25.05251
1184,2,gripper_20250730_145112_901,18.41341,35.025604,False,False,False,94.5459,25.05251
1185,2,gripper_20250730_145113_891,20.38823,29.813456,False,False,False,90.476456,25.05251
1186,2,gripper_20250730_145114_883,45.028847,27.529884,False,False,False,100.99887,25.05251
1187,2,gripper_20250730_145115_890,23.360235,36.67688,False,False,False,97.9557,25.05251
1188,2,gripper_20250730_145116_883,25.360342,33.258827,False,False,False,95.67417,25.05251
1189,2,gripper_20250730_145117_895,48.00013,27.422056,False,False,False,102.72991,25.05251
1190,2,gripper_20250730_145118_884,17.78402,35.39293,False,False,False,94.663666,25.05251
1191,2,gripper_20250730_145119_891,20.025187,29.635233,False,False,False,90.16842,25.05251
1192,2,gripper_20250730_145120_888,46.637558,28.041843,False,False,False,102.38058,25.05251
1193,2,gripper_20250730_145121_879,22.534838,36.592224,False,False,False,97.55117,25.05251
1194,2,gripper_20250730_145122_885,25.469707,33.197548,False,False,False,95.66592,25.05251
1195,2,gripper_20250730_145123_911,48.280945,28.710388,False,False,False,103.91601,25.05251
1196,2,gripper_20250730_145124_902,18.045427,35.28192,False,False,False,94.6529,25.05251
1197,2,gripper_20250730_145125_894,20.800047,29.323742,False,False,False,90.19385,25.05251
1198,2,gripper_20250730_145126_897,46.20715,28.49974,False,False,False,102.48319,25.05251
1199,2,gripper_20250730_145127_886,22.746792,37.089153,False,False,False,98.09141,25.05251
1200,2,gripper_20250730_145128_901,26.58237,33.243534,False,False,False,96.19194,25.05251
1201,2,gripper_20250730_145129_893,48.331932,28.977976,False,False,False,104.15825,25.05251
1202,2,gripper_20250730_145130_886,17.334164,36.262516,False,False,False,95.32024,25.05251
1203,2,gripper_20250730_145131_894,20.606579,29.347275,False,False,False,90.137146,25.05251
1204,2,gripper_20250730_145132_887,44.915993,29.058838,False,False,False,102.15701,25.05251
1205,2,gripper_20250730_145133_894,22.186483,37.387424,False,False,False,98.14785,25.05251
1206,2,gripper_20250730_145134_882,25.78447,32.43185,False,False,False,95.112595,25.05251
1207,2,gripper_20250730_145135_871,49.126495,28.124655,False,False,False,103.980835,25.05251
1208,2,gripper_20250730_145136_882,18.385954,34.70227,False,False,False,94.23454,25.05251
1209,2,gripper_20250730_145137_879,20.022797,28.909115,False,False,False,89.50143,25.05251
1210,2,gripper_20250730_145138_901,44.992435,28.480276,False,False,False,101.73774,25.05251
1211,2,gripper_20250730_145139_895,23.023258,37.525646,False,False,False,98.601425,25.05251
1212,2,gripper_20250730_145140_896,26.403297,32.409542,False,False,False,95.36448,25.05251
1213,2,gripper_20250730_145141_894,47.617252,28.390589,False,False,False,103.25567,25.05251
1214,2,gripper_20250730_145142_901,18.991001,34.81473,False,False,False,94.56001,25.05251
1215,2,gripper_20250730_145143_892,20.829868,28.811932,False,False,False,89.73836,25.05251
1216,2,gripper_20250730_145144_899,46.25096,28.341337,False,False,False,102.38359,25.05251
1217,2,gripper_20250730_145145_887,22.449549,37.829227,False,False,False,98.65703,25.05251
1218,2,gripper_20250730_145146_884,26.327168,31.955542,False,False,False,94.92368,25.05251
1219,2,gripper_20250730_145147_892,48.573456,28.47253,False,False,False,103.90962,25.05251
1220,2,gripper_20250730_145148_883,19.062084,35.331966,False,False,False,95.06726,25.05251
1221,2,gripper_20250730_145149_893,20.704529,28.38577,False,False,False,89.29814,25.05251
1222,2,gripper_20250730_145150_884,44.322098,28.449535,False,False,False,101.31415,25.05251
1223,2,gripper_20250730_145151_875,22.011547,37.229977,False,False,False,97.93507,25.05251
1224,2,gripper_20250730_145152_886,26.22819,32.227997,False,False,False,95.12426,25.05251
1225,2,gripper_20250730_145153_904,48.67719,29.25206,False,False,False,104.58679,25.05251
1226,2,gripper_20250730_145154_899,19.533144,35.19181,False,False,False,95.11063,25.05251
1227,2,gripper_20250730_145155_891,20.955162,28.767622,False,False,False,89.74908,25.05251
1228,2,gripper_20250730_145156_901,46.271534,28.865622,False,False,False,102.81369,25.05251
1229,2,gripper_20250730_145157_893,23.334646,37.521904,False,False,False,98.72086,25.05251
1230,2,gripper_20250730_145158_901,27.102333,31.203434,False,False,False,94.598785,25.05251
1231,2,gripper_20250730_145159_896,47.33655,28.458439,False,False,False,103.13729,25.05251
1232,2,gripper_20250730_145200_886,18.512476,35.476456,False,False,False,95.002106,25.05251
1233,2,gripper_20250730_145201_889,20.898458,28.391052,False,False,False,89.382324,25.05251
1234,2,gripper_20250730_145202_886,46.52369,27.110054,False,False,False,101.57354,25.05251
1235,2,gripper_20250730_145203_892,21.986858,37.712574,False,False,False,98.37104,25.05251
1236,2,gripper_20250730_145204_883,27.422213,31.22023,False,False,False,94.75909,25.05251
1237,2,gripper_20250730_145205_879,48.476757,28.393934,False,False,False,103.78803,25.05251
1238,2,gripper_20250730_145206_886,18.3631,35.922047,False,False,False,95.36428,25.05251
1239,2,gripper_20250730_145207_876,21.461525,28.654839,False,False,False,89.85471,25.05251
1240,2,gripper_20250730_145208_898,45.749485,29.569576,False,False,False,103.06358,25.05251
1241,2,gripper_20250730_145209_909,21.542656,36.70682,False,False,False,97.271835,25.05251
1242,2,gripper_20250730_145210_896,27.385494,31.019987,False,False,False,94.564125,25.05251
1243,2,gripper_20250730_145211_892,47.884907,30.271969,False,False,False,104.90954,25.05251
1244,2,gripper_20250730_145212_896,19.261383,36.889423,False,False,False,96.59026,25.05251
1245,2,gripper_20250730_145213_886,22.282503,27.792635,False,False,False,89.41682,25.05251
1246,2,gripper_20250730_145214_899,45.81496,29.587074,False,False,False,103.11671,25.05251
1247,2,gripper_20250730_145215_893,20.871761,36.404053,False,False,False,96.73627,25.05251
1248,2,gripper_20250730_145216_882,27.724787,30.657057,False,False,False,94.3971,25.05251
1249,2,gripper_20250730_145217_892,48.677746,30.394041,False,False,False,105.489006,25.05251
1250,2,gripper_20250730_145218_886,19.306158,36.77429,False,False,False,96.49923,25.05251
1251,2,gripper_20250730_145219_890,22.307203,27.809187,False,False,False,89.44231,25.05251
